filename,lyrics,genre
disco.00069.txt,"Everybody, get on the floor, let's dance
Don't fight the feeling, give yourself a chance
Shake shake shake, shake shake shake
Shake your booty, shake your booty
Oh, shake shake shake, shake shake shake
Shake your booty, shake your booty
Oh, you can, you can do it very well
You're the best in the world, I can tell
Oh, shake shake shake, shake shake shake
Shake your booty, shake your booty
Oh, shake shake shake, shake shake shake
Shake your booty, shake your booty, oh yeah
Shake shake, shake shake
Oh, shake shake, shake shake
Oh, shake shake shake, shake shake shake
Shake your booty, shake your booty
Oh, shake shake shake, shake shake shake
Shake your booty, shake your booty
Oh, shake shake, shake shake
Shake your booty, oh, son't fight the feeling
Shake shake, shake shake
Shake your booty, oh, give yourself a chance
Shake shake, shake shake
Shake shake, shake your booty
You can do it, do it
Shake shake, shake shake
Shake your booty, come on, come on now
Shake shake, shake shake
Shake your booty, ooh
Shake shake, shake shake
Shake your booty, ooh
Shake shake, shake shake
Come on your booty
Shake shake, shake shake
",disco
disco.00071.txt,"Baby, baby let's get together
Honey, honey me and you
And do the things, oh, do the things
That we like to do
Oh, do a little dance, make a little love,
Get down tonight, get down tonight
Do a little dance, make a little love
Get down tonight, get down tonight
Baby, babe I meet you
Same place, same time
Where we can, oh, get together
And ease up our mind
Oh, do a little dance, make a little love
Get down tonight, get down tonight
Do a little dance, make a little love
Get down tonight, get down tonight, baby
Do a little dance, make a little love
Get down tonight, get down tonight
Do a little dance, make a little love
Get down tonight, get down tonight, baby
Get down, get down, get down, get down
Get down, get down, get down, get down, get down tonight, baby
Wo, wo, wo, wo, wo, wo, wo, wo
Get down, get down, get down, get down, get down tonight, baby
Na, na, na, na, na, na, na, na
Get down, get down, get down, get down, get down tonight, baby
Wo, wo, wo, wo, wo, wo, wo, wo
Get down, get down, get down, get down, get down tonight, baby
Get down, get down, get down, get down, get down tonight, baby
Wo, wo, wo, wo, wo, wo, wo, wo
Get down, get down, get down, get down, get down tonight, baby
",disco
disco.00072.txt,"I been cheated by you since you know when
So I made up my mind, it must come to an end
Look at me now, will I ever learn?
I don't know how but I suddenly lose control
There's a fire within my soul
Just one look and I can hear a bell ring
One more look and I forget everything
Mamma mia, here I go again
My my, how can I resist you?
Mamma mia, does it show again
My my, just how much I've missed you?
Yes, I've been brokenhearted
Blue since the day we parted
Why, why did I ever let you go?
Mamma mia, now I really know
My my, I could never let you go
I've been angry and sad about things that you do
I can't count all the times that I've told you ""we're through""
And when you go, when you slam the door
I think you know that you won't be away too long
You know that I'm not that strong
Just one look and I can hear a bell ring
One more look and I forget everything
Mamma mia, here I go again
My my, how can I resist you?
Mamma mia, does it show again
My my, just how much I've missed you?
Yes, I've been brokenhearted
Blue since the day we parted
Why, why did I ever let you go?
Mamma mia, even if I say
""Bye bye, leave me now or never""
Mamma mia, it's a game we play
""Bye bye"" doesn't mean forever
Mamma mia, here I go again
My my, how can I resist you?
Mamma mia, does it show again
My my, just how much I've missed you?
Yes, I've been brokenhearted
Blue since the day we parted
Why, why did I ever let you go?
Mamma mia, now I really know
My my, I could never let you go
",disco
disco.00073.txt,"I'm your boogie man, that's what I am
I'm here to do whatever I can
Be it early morning, late afternoon
Or at midnight. It's never too soon
To want to please you, to want to keep you
To want to do it all, all for you
I want to be your, be your rubber ball
I want to be the boy you love most of all, oh yeah
I'm your boogie man, I'm your boogie man
Turn me on
I'm your boogie man, I'm your boogie man
I'll do what you want
I'm your boogie man, I'm your boogie man
Turn me on
I'm your boogie man, I'm your boogie man
I'll do what you want
I'm your boogie man, that's what I am
I'm here to do whatever I can
Be it early morning, late afternoon
Or at midnight, oh it's never too soon
To want to take you, to want to hold you
I want to give my all, all to you
And I want you to completely understand
Wherever I'm at and wherever I am, oh yeah
I'm your boogie man, I'm your boogie man
Turn me on
I'm your boogie man, I'm your boogie man
I'll do what you want
I'm your boogie man, I'm your boogie man
Turn me on
I'm your boogie man, I'm your boogie man
I'll do what you want
I'm your boogie man, that's what I am
I'm here to do whatever I can
Be it early morning, late afternoon
Or at midnight, oh it's never too soon
I want to be with you, I want to be with you
Can we be together? You and me?
I want to see you, get near you
I want to love you from sundown to sunup
Oh yeah, oh yeah
I'm your boogie man, that's what I am
I'm here to do whatever I can
Be it early morning, late afternoon
Or at midnight. It's never too soon
To want to please you, to want to hold you
To want to do it all, all for you
I want to be your, be your rubber ball
I want to be the boy you love most of all
I'm your boogie man, uh-huh
I'm your boogie man, uh-huh
I'm your boogie man, uh-huh
I'm your boogie man, uh-huh
",disco
disco.00075.txt,"Macho Man
Body...wanna feel my body?
Body...such a thrill my body
Body...wanna touch my body?
Body...it's too much my body
Check it out my body, body.
Don't you doubt my body, body.
Talkin' bout my body, body,
Check it out my body
Every man wants to be a macho macho man
To have the kind of body, always in demand
Jogging in the mornings, go man go
Works out in the health spa, muscles glow
You can best believe that, he's a macho man
Ready to get down with, anyone he can
Hey! Hey! Hey, hey, hey!
Macho, macho man (macho man)
I've got to be, a macho man
Macho, macho man
I've got to be a macho! Ow....
Macho, macho man
I've got to be, a macho man
Macho, macho man (yeah, yeah)
I've got to be a macho!
Body, its so hot, my body,
Body, love to pop my body,
Body, love to please my body,
Body, don't you tease my body,
Body, you'll adore my body,
Body, come explore my body,
Body, made by God, my body,
Body, it's so good, my body
You can tell a macho, he has a funky walk
His western shirts and leather, always look so boss
Funky with his body, he's a king
Call him Mister Eagle, dig his chains
You can best believe that, he's a macho man
Likes to be the leader, he never dresses grand
Hey! Hey! Hey, hey, hey!
Macho, macho man
I've got to be, a macho man
Macho, macho man
I've got to be a macho! (all right)
Macho, macho man (yeah, yeah)
I've got to be, a macho man
Macho, macho man
I've got to be a macho! All Right!
Ugh! Macho..baby!
Body, body, body wanna feel my body,
Body, body, body gonna thrill my body,
Body, body, body don'tcha stop my body,
Body, body, body it's so hot my body,
Every man ought to be a macho macho man,
To live a life of freedom, machos make a stand,
Have their own life style and ideals,
Possess the strength and confidence, life's a steal,
You can best believe that he's a macho man
He's a special person in anybody's land.
Hey! Hey! Hey, hey, hey!
Macho, macho man (macho man)
I've got to be, a macho man
Macho, macho man
I've got to be a macho! (dig the hair on my chest)
Macho, macho man (see my big thick mustache)
I've got to be, a macho man
Macho, macho man
I've got to be a macho! (Dig broad shoulders)
Macho, macho man (dig my muscles!)
I've got to be, a macho man
Macho, macho man
I've got to be a macho!
Macho, macho man
I've got to be, a macho man
Macho, macho man
I've got to be a macho! HEY!
",disco
disco.00076.txt,"Friday
(Thank God it's) Friday
Friday
(Thank God it's) Friday, Friday, Friday, Friday...
Hey,
Put a smile on your face,
Things are coming your way,
Out there somewhere tonight,
(It's the right time and place).
I saw you baby,
For the very first time,
Couldn't take my eyes off you,
Girl you just had to be mine.
You're the key I'm dreamin' of,
For it just had to be you,
Girl I know this time
I'll make all my dreams come true.
Hey,
See the stars in his eyes,
And that music in you,
Tells you how you can find
(Your way to paradise)
Friday
(Thank God it's) Friday
Friday
(Thank God it's) Friday, Friday, Friday, Friday...
Hey,
Put a smile on your face,
Things are coming your way,
Out there somewhere tonight
(It's the right time and place)
Hey,
See the stars in his eyes,
Tells you how you can find love...
",disco
disco.00077.txt,"Heaven must be missin' an angel
Missin' one angel, child
'Cause you're here with me right now
Your love is heavenly, baby
Heavenly to me, baby
Your kiss, filled with tenderness
I want all I can get
Of your sexiness
Showers, your love comes in showers
And every hour on the hour
You let me feel your loving power
There's a rainbow over my shoulder
When you came, my cup runneth over
You gave me your heavenly love
And if one night you hear crying from above
It's 'cause heaven must be missin' an angel
Missin' one angel, child
'Cause you're here with me right now
Your love is heavenly, baby
Heavenly to me, baby
Ooh, heaven (heaven)
Ooh, heaven (heaven)
Ooh, heaven (heaven)
Heaven (heaven)
Ooh, I'm captured by your spell
You're different, girl, I can tell
When you're layin' on my pillow, baby
Above your pretty head
There's a halo, that's why I know
Heaven must be missin' an angel
Missin' one angel, child
'Cause you're here with me right now
Oh, your love is heavenly, baby
Heavenly to me, baby
Ooh, my sweet little angel (heaven)
My pretty little angel (heaven)
I love you, love you
Love you, love you, love you, baby (heaven)
Say it right now (heaven)
Ooh, heaven (heaven)
Must be missing an angel (heaven)
Missing one angel, child (heaven)
'Cause you're here with me right now (heaven)
Oh, my heaven (heaven)
Missin' an angel (heaven, heaven, heaven)
You must have slipped away
Along the Milky Way
It's 'cause your kiss
Your kiss, filled with tenderness
You came, see O D
On a moonbeam straight to me
Just like showers
Your heavenly power gets stronger by the hour
Heaven, must be missin' an angel
I'm captured by your spell
Oh, girl, can't you tell
Heaven, heaven, must be missin' an angel
Heaven (heaven)
Heaven (heaven)
Heaven (heaven)
Heaven (heaven)
Ooh, so so good
So so good, so so good, baby
It's just so good, so good, so good
It's just so good, so good, so good (I love the way you move, I love the way you groove)
It's just so good, so good, so good
It's just so good, so good, so good (just like heaven, oh, baby)
It's just so good, so good, so good (heaven, yeah)
Heaven, heaven (talkin' 'bout heaven, yeah)
Heaven, heaven (ooh, my heaven)
Heaven, heaven (ooh, your love is so good)
Heaven, heaven (oh, baby, got to have my love, yeah)
Heaven, heaven (need it bad, Lord, baby, yeah)
Heaven, heaven (I got to have my love, yeah)
Heaven, heaven (sit down, gonna sit down)
Heaven, heaven
",disco
disco.00078.txt,"I am what I am
I don't want praise, I don't want pity
I bang my own drum
Some think it's noise, I think it's pretty
And so what if I love each sparkle and each bangle
Why not try to see things from a different angle
Your life is a sham
Till you can shout out
I am what I am
I am what I am
And what I am needs no excuses
I deal my own deck
Sometimes the aces sometimes the deuces
It's one life and there's no return and no deposit
One life so it's time to open up your closet
Life's not worth a damn till you can shout out
I am what I am
I am what I am
And what I am needs no excuses
I deal my own deck sometimes the aces sometimes the deuces
It's one life and there's no return and no deposit
One life so it's time to open up your closet
Life's not worth a damn till you can shout out
I am what I am
I am, I am, good
I am, I am, strong
I am, I am somebody
I am I do belong
I am, I am, good
I am, I am, strong
I am, I am somebody
I am I do belong
I am, I am, useful
I am, I am true
I am, I am worthy
I am as good as you
I am, I am, useful
I am, I am true
I am, I am worthy
I am as good as you
",disco
disco.00079.txt,"Who sits at home all alone waiting for you to call?
and what is the power that keeps him by the telephone?
and why do you string him along, singing your siren song?
and why does he listen, how can he let this game go on?
I'm just a trivial pursuit
love is just a game to you
and you never want to let romance begin
cause I'm gonna make some moves,
I'm gonna get the jump on you
I'm not gonna play unless you let me win
I'm just a trivial pursuit
love is just a game to you
and I'm gonna win no matter what to do
cause I'm gonna make some moves
I'm gonna get the jump on you
and I'm not gonna be a trivial pursuit
why does he let this go on
chances have come and gone
and what is the magic
that keeps him hangin on so long?
and why do treat him this way
what is this game you play...
and why does he follow,
how long will he go on this way?
I'm in a trivial pursuit
love is just a game to you
and you never want to let romance begin
cause I'm gonna make some moves
I'm gonna get the jump on you
I'm not gonna play unless you let me win
I'm in a trivial pursuit
love is just a game to you
and I'm gonna win no matter what to do
cause I'm gonna make some moves
I'm gonna get the jump on you
and I'm not gonna be a trivial pursuit
I'm in a trivial pursuit
love is just a game to you
and you never want to let romance begin
cause I'm gonna make some moves
I'm gonna get the jump on you
I'm not gonna play unless you let me win
I'm in a trivial pursuit
love is just a game to you
and I'm gonna win no matter what to do
cause I'm gonna make some moves
I'm gonna get the jump on you
and I'm not gonna be a trivial pursuit
trivial
trivial pursuit
trivial
trivial pursuit
trivial
trivial pursuit
trivial
trivial pursuit
trivial
trivial pursuit
trivial
trivial pursuit
trivial
trivial pursuit
trivial
trivial pursuit
",disco
disco.00082.txt,"DISCO NIGHTS (ROCK FREAK)
G.Q.
Let the spirit flow all through your body
Just lend us an ear
Involve yourself
You're free to follow
And we'll take you there
You said you want to reach the sky
So get up
The feeling's right
And the music's tight
On the disco nights
Just say you will
Just do what you feel
I'm for real
The music's full of joy and laughter
And it's such a thrill
To free your mind from all the pressure
Head on up the hill
",disco
disco.00083.txt,"Went to a party the other night
All the ladies were treating me right
Moving my feet to the disco beat
How in the world could I keep my seat

All of a sudden
I began to change
I was on the dance floor acting strange
Flapping my arms
I began to cluck
Look at me
I'm the disco duck

Ah, get down mama
I've got to have me a woman
Ha ha ha ha ha

Disco, disco duck

Got to have me a woman

Disco, disco duck

Oh, get down, mama

Try your luck
Don't be a cluck
Disco


Disco
Disco
Disco
Disco
Disco duck


All right

Disco disco duck

Ah, get down, mama
Oh mama, shake your tail feather
Ha ha ha ha ha

When the music stopped
I returned to my seat
But there's no stopping a duck and his beat
So I got back up to try my luck
Why look it's the disco duck!

Everybody's doing the

Disco, disco duck
Disco, disco duck
Try your luck

Wave to me

Don't be a cluck

I'm so happy to be here

Disco

Thank you, duck

Disco

For getting down

Disco disco disco

Thank you so very much

Disco duck

You're welcome

Disco
Disco Duck
Try your luck
Don't be a cluck
Disco, disco, disco
",disco
disco.00085.txt,"What are words worth?
What are words worth? Words
Words in papers, words in books
Words on TV, words for crooks
Words of comfort, words of peace
Words to make the fighting cease
Words to tell you what to do
Words are working hard for you
Eat your words but don't go hungry
Words have always nearly hung me
Ram sam sam, a ram sam sam
Guli guli guli guli guli ram sam sam
Haykayay yipi yaykayé
Ahou ahou a nikichi
What are words worth?
What are words worth? Words
Words of nuance, words of skill
And words of romance are a thrill
Words are stupid, words are fun
Words can put you on the run
Mots pressé, Mots sensé
Mots qui disent la verité
Mots maudits, mots mentis
Mots qui manquent le fruit d'esprit
Ram sam sam, a ram sam sam
Guli guli guli guli guli ram sam sam
Haykayay yipi yaykayé
Ahou ahou a nikichi
What are words worth?
What are words worth? Words
It's a rap race, with a fast pace
Concrete words, abstract words
Crazy words and lying words
Hazy words and dying words
Words of faith and tell me straight
Rare words and swear words
Good words and bad words
Ram sam sam, a ram sam sam
Guli guli guli guli guli ram sam sam
Haykayay yipi yaykayé
Ahou ahou a nikichi
What are words worth?
What are words worth? Words
Ram sam sam, a ram sam sam
Guli guli guli guli guli ram sam sam
Haykayay yipi yaykayé
Ahou ahou a nikichi
What are words worth?
What are words worth? Words
Words can make you pay and pay
Four-letter words I cannot say
Panty, toilet, dirty devil
Words are trouble, words are subtle
Words of anger, words of hate
Words over here, words out there
In the air and everywhere
Words of wisdom, words of strife
Words that write the book I like
Words won't find no right solution
To the planet earth's pollution
Say the right word, make a million
Words are like a certain person
Who can't say what they mean
Don't mean what they say
With a rap rap here and a rap rap there
Here a rap, there a rap
Everywhere a rap rap
Rap it up for the common good
Let us enlist the neighbourhood
It's okay, I've overstood
This is a wordy rappinghood, okay, bye
Ram sam sam, a ram sam sam
Guli guli guli guli guli ram sam sam
Haykayay yipi yaykayé
Ahou ahou a nikichi
What are words worth?
What are words worth? Words
What are words worth?
What are words worth? Words
What are words worth?
What are words worth? Words
He don't stop, he don't stop
He don't stop and he don't stop
He don't stop, he don't stop
He don't stop and he don't stop
He don't stop, he don't stop
He don't stop and he don't stop
He don't stop, he don't stop
He don't stop and he don't stop
He don't stop, he don't stop
He don't stop and he don't stop
He don't stop, he don't stop
He don't stop and he don't stop
He don't stop, he don't stop
He don't stop and he don't stop
He don't stop
",disco
disco.00086.txt,"Please don't talk about love tonight
Please don't talk about sweet love
Please don't talk about being true
And all the trouble we've been through
Ah, please don't talk about all of the plans
We had for fixin' this broken romance
I want to go where the people dance
I want some action
I want to live
Action, I got so much to give
I want to give it
I want to get some too
Oh I, I love the nightlife
I got to boogie
On the disco 'round, oh yea
Oh, I love the night life
I got to boogie on the disco 'round, oh yea
Please don't talk about love tonight
Your sweet talking won't make it right
Love and lies just bring me down
When you've got women all over town
You can love them all and when you're through
Maybe that'll make, huh, a man out of you
I got to go where the people dance
I want some action
I want to live
Action
I got so much to give
I want to give it
I want to get some too
Oh I, I love the nightlife
I got to boogie
On the disco 'round, oh yea
Oh, I love the night life
I got to boogie on the disco 'round, oh yea
Oh, I love the night life
I got to boogie
On the disco 'round, oh yea
Oh, I love the night life
I got to boogie
On the disco 'round, oh yea
Oh, I love the night life
I got to boogie
On the disco 'round, oh yea
",disco
disco.00087.txt,"Hey, yeah, ooh
He's my man
He's my man
He's my man
(He's my man)
He's my man
As I go through the week
Counting all the days
Seeing the same old faces
Seeing the same old ways
Now other men mean well
But always bring me down
They have nothing new to say
They're still hangin' 'round
And when I need cheering up
When I'm feeling kinda low
He calls says get dressed
And I put on my best
Being in his arms
Brings out all my charms
And you can see us glow
Wherever we may go, he's my man
All I need is that he shine his smile on me
When I'm all alone needing company
And he's the only man who can make me feel
That his love is honest, that his love is real
And when my spirit's sinking down
Need a lift off the ground
He calls says get dressed
And I put on my best
Being in his arms
Brings out all my charms
And you can see us glow
Wherever we may go, he's my man
He and I belong together
He and I will be forever
My friends all say he's no good
But they'd have him if they could
But he's my man, ooh
He's my man, ah, ah
He's my man
He's my man
He's my man
He's my man
He is my man
He's my man
Yes, he is now
He calls says get dressed
And I put on my best
Being in his arms
Brings out all my charms
Can't you see it?
And you can see us glow
Wherever we may go
He's my man, yeah
He's my man, ah, ah
He's my man
He's my man
He's my man
He's my man
He is my man
He's my man
He's my man
He calls, says get dressed
And I put on my best, whoo
He's my man
Being in his arms
Brings out all my charms
He's my man
",disco
disco.00090.txt,"Fire isla-and (fire, fire island) - it's a funky weekend (funky) a funky funky weeke-end
Fire isla-and (fire, fire island) - it's a funky weekend (funky) a funky funky weeke-end
It's the place where you'll find me, the sun and sea, the place where love is free, yeah
Fire isla-and (fire, fire island) - it's a funky weekend (funky) a funky funky weeke-end
Fire isla-and (fire, fire island) - it's a funky weekend (funky) a funky funky weeke-end
You never know just who you meet, maybe someone out of your wildest fantasies, yeah
Fire isla-and (fire, fire island) - it's a funky weekend (funky) a funky funky weeke-end
Don't go in the bushes, don't go in the bushes
Don't go in the bushes, someone might grab ya, someone might grab ya
Don't go in the bushes, don't go, don't go in the bushes
Don't go in the bushes, someone might stab ya, someone might stab ya, yeah
Don't go in the bushes, no, someone might grab ya, someone might grab ya
Don't go in the bushes, someone might stab ya, someone might stab ya
Fire isla-and (fire, fire island) - it's a funky weekend (funky) a funky funky weeke-end
Fire isla-and (fire, fire island) - it's a funky weekend (funky) a funky funky weeke-end
Sea, plane or train will take you there-ere, it's a paradi-ise, there's also bus or cab, yeah
Fire isla-and (fire, fire island) - it's a funky weekend (funky) a funky funky weeke-end
Fire isla-and (fire, fire island) - it's a funky weekend (funky) a funky funky weeke-end
We can scream, but let's sing, we can do each other's thi-ing, yeah
Fire isla-and (fire, fire island) - it's a funky weekend (funky) a funky funky weeke-end
Don't go in the bushes, don't go in the bushes, no
Don't go in the bushes, someone might grab ya, someone might grab ya
Don't go in the bushes, don't go - in the bushes
Don't go in the bushes, someone might stab ya, yeah-eah
Groove at the Ice Palace (get on down at the Monster)
Been there, been there (been there at the Blue Whale)
Peckin', I'm peckin (peckin' at the Sandpiper)
Pumpin, I'm pumpin (pumpin' at the hotel)
you take mine
We'll hit the groove (fire island) and really shake the times
There's a house (fire island) on your back
Boogie on down (fire island) follow me back
(Fire island, fire island) I'll take your hand (fire island) you take mine
We'll hit the groove (fire island) and really shake the times
There's a house (fire island) on your back
Boogie on down (fire island) follow me back
",disco
disco.00091.txt,"Fly, robin fly
Fly, robin fly
Fly, robin fly
Up, up to the sky
Fly, robin fly
Fly, robin fly
Fly, robin fly
Up, up to the sky
Fly, robin fly
Fly, robin fly
Fly, robin fly
Up, up to the sky
",disco
disco.00092.txt,"Once I had a love and it was a gas
Soon turned out had a heart of glass
Seemed like the real thing, only to find
Mucho mistrust, love's gone behind
Once I had a love and it was divine
Soon found out I was losing my mind
It seemed like the real thing but I was so blind
Mucho mistrust, love's gone behind
In between
What I find is pleasing and I'm feeling fine
Love is so confusing there's no peace of mind
If I fear I'm losing you it's just no good
You teasing like you do
Once I had a love and it was a gas
Soon turned out had a heart of glass
Seemed like the real thing, only to find
Mucho mistrust, love's gone behind
Lost inside
Adorable illusion and I cannot hide
I'm the one you're using, please don't push me aside
We coulda made it cruising, yeah
Yeah, riding high on love's true bluish light
Once I had a love and it was a gas
Soon turned out had a heart of glass
Seemed like the real thing only to find
Mucho mistrust, love's gone behind
In between
What I find is pleasing and I'm feeling fine
Love is so confusing there's no peace of mind
If I fear I'm losing you it's just no good
You teasing like you do
",disco
disco.00093.txt,"Oh, do it
Oh, do it
Do it
Do the hustle, do the hustle
Do the hustle, do the hustle
Do the hustle
Oh, do it
Oh, do it
Do the hustle, do the hustle
Do the hustle, do the hustle
Do the hustle
",disco
disco.00094.txt,"Contempt in your eyes
As I turn to kiss his lips
Broken I lie
All my feelings denied
Blood on your fist
Can you tell me why?
You in your false securities
Tear up my life
Condemning me
Name me an illness
Call me a sin
Never feel guilty
Never give in
Tell me why?
You and me together
Fighting for our love
Can you tell me why?
",disco
disco.00095.txt,"Bad girls
Talking about the sad girls
Sad girls
Talking about bad girls, yeah
See them out on the street at night (walkin')
Picking up on all kinds of strangers
If the price is right
You can't score if you're pocket's tight
But you want a good time
You ask yourself who they are
Like everybody else, they come from near and far
Talking about the sad girls (sad girls)
Sad girls (sad girls)
Talking about bad girls, yeah
Friday night, and the strip is hot
Sun's gone down, and they're out to trot (out to trot)
Spirit's high, and legs look hot
Do you wanna get down?
Now, don't you ask yourself who they are?
Like everybody else, they wanna be a star
Bad girl, sad girl
You're such a naughty bad girl, bee-beep uh huh
You're bad girl, you're sad girl
You're such a naughty bad girl, bee-beep uh huh
Now, you and me, we're both the same (both the same)
But you call yourself by different names (different names)
Now, your mama won't like it when she finds out (finds out)
Girl is out at night
Toot toot, hey, beep beep
Toot toot, hey, beep beep
Toot toot, hey, beep beep
Toot toot, hey, beep beep
Hey mister, have you got a dime?
Mister, do you want to spend some time, oh yeah
I got what you want, you got what I need
I'll be your baby, come and spend it on me
Hey mister, I'll spend some time with you
With you, you got it, with you
Bad girls, they're just bad girls
Talkin' about sad girls, yeah
Sad girls
Hey, hey mister, got a dime?
Toot toot, hey, beep beep
Toot toot, hey, beep beep
Toot toot, hey, beep beep
Toot toot, hey, beep beep
",disco
disco.00096.txt,"Ooh I feel somethin' baby
And I want you to know about it
See I want you to feel it, too
So just listen to me baby
Can't stop me now hear what I say
My feet want to move so get out my way
I'm gonna have my say
I'm going to every discotheque
I'm gonna dance dance dance dance ooh
'Till the break of day I say
Shame shame shame hey shame on you
If you can't dance too
I said shame shame shame shame shame shame shame
Shame on you
If you can't dance too
Don't stop the motion
If you get the notion
You can't stop the groove
'Cause you just won't move
Got my sunroof down
Got my diamonds in the back
Put on your shaky wig woman
If you don't I ain't comin' back
Shame shame shame hey shame on you
If you can't dance too
I said shame shame shame shame shame shame shame
Shame on you
If you can't dance too
If you don't want to go
Remember one monkey don't stop no show
My body needs action ain't gonna blow
Yes I'm going out and find a dancin' man
If you really think you're fast
Try to catch me if you can
And I said shame shame shame yeah (ah) shame on you
If you can't dance too
It's a shame shame shame shame shame shame shame
Shame on you
If you can't dance too
Shame shame shame hey shame on you
If you can't dance too
I said shame shame shame shame shame shame shame
Shame on you
If you can't dance too
Don't stop the motion
If you get the notion
You can't stop the groove
'Cause you just won't move
Got my sunroof down
Got my diamonds in the back
Put on your shaky wig woman
If you don't I ain't comin' back
Shame shame shame hey shame on you
If you can't dance too
I said shame shame shame shame shame shame shame
Shame on you
If you can't dance too
Shame, shame, shame, shame on you
If you can't dance too
Shame, shame, shame, shame on you
If you can't dance too
Shame, shame, shame, shame on you
If you can't dance too
",disco
disco.00097.txt,"There is something
I wanna ask you
There is something
That I want to know
And to this question
You have the answer
So tell me
What I want to know
Do you wanna funk?
Wont you tell me now?
If you wanna funk
Let me show you how
Do you wanna funk with me?
Do you wanna funk with me?
So if I tell you
That you're really something, baby
Will you stay
Or will you go away
And when I lay my
Good lovin on ya
What will it cost me, baby
What will you make me pay
Do you wanna funk?
Wont you tell me now?
If you wanna funk
Let me show you how
Do you wanna funk with me?
Do you wanna funk with me?
Yeah let me show ya how yeah
(Get down on the floor)
Like this!
(Get down on the floor)
Do you wanna funk?
Wont you tell me now?
If you wanna funk
Let me show you how
Do you wanna funk with me?
Do you wanna funk with me?
",disco
disco.00098.txt,"Hey, hey, hey, hey, hey, hey, hey, hey
Hey, hey, hey, hey, hey, hey, hey, hey
Hey, hey, hey, hey, hey, hey, hey, hey
There lived a certain man in Russia long ago
He was big and strong, in his eyes a flaming glow
Most people looked at him with terror and with fear
But to Moscow chicks he was such a lovely dear
He could preach the Bible like a preacher
Full of ecstasy and fire
But he also was the kind of teacher
Women would desire
Ra ra Rasputin
Lover of the Russian queen
There was a cat that really was gone
Ra ra Rasputin
Russia's greatest love machine
It was a shame how he carried on
He ruled the Russian land and never mind the Czar
But the kazachok he danced really wunderbar
In all affairs of state he was the man to please
But he was real great when he had a girl to squeeze
For the queen he was no wheeler dealer
Though she'd heard the things he'd done
She believed he was a holy healer
Who would heal her son
Ra ra Rasputin
Lover of the Russian queen
There was a cat that really was gone
Ra ra Rasputin
Russia's greatest love machine
It was a shame how he carried on
But when his drinking and lusting
And his hunger for power
Became known to more and more people
The demands to do something
About this outrageous man
Became louder and louder
Hey, hey, hey, hey, hey, hey, hey, hey
Hey, hey, hey, hey, hey, hey, hey, hey
Hey, hey, hey, hey, hey, hey, hey, hey
Hey, hey, hey, hey, hey, hey, hey, hey
""This man's just got to go"", declared his enemies
But the ladies begged, ""don't you try to do it, please""
No doubt this Rasputin had lots of hidden charms
Though he was a brute, they just fell into his arms
Then one night some men of higher standing
Set a trap, they're not to blame
""Come to visit us"", they kept demanding
And he really came
Ra ra Rasputin
Lover of the Russian queen
They put some poison into his wine
Ra ra Rasputin
Russia's greatest love machine
He drank it all and said, ""I feel fine""
Ra ra Rasputin
Lover of the Russian queen
They didn't quit, they wanted his head
Ra ra Rasputin
Russia's greatest love machine
And so they shot him 'til he was dead
Oh, those Russians
",disco
